unique_id,ds,y
SEN,2025-01-03 05:00:00,8508.267889493896
SEN,2025-01-03 06:00:00,8505.009052785306
SEN,2025-01-03 07:00:00,8998.734541341299
SEN,2025-01-03 08:00:00,9704.721405086395
SEN,2025-01-03 09:00:00,10384.085709131405
SEN,2025-01-03 10:00:00,10771.8061788367
SEN,2025-01-03 11:00:00,11017.573310941294
SEN,2025-01-03 12:00:00,11151.352819715692
SEN,2025-01-03 13:00:00,11276.422435425111
SEN,2025-01-03 14:00:00,11379.490800931895
SEN,2025-01-03 15:00:00,11283.615365001993
SEN,2025-01-03 16:00:00,10978.68052680751
SEN,2025-01-03 17:00:00,10650.910162500697
SEN,2025-01-03 18:00:00,10478.806549306411
SEN,2025-01-03 19:00:00,10387.2978420529
SEN,2025-01-03 20:00:00,9690.164510373806
SEN,2025-01-03 21:00:00,9742.313214200916
SEN,2025-01-03 22:00:00,9769.064507440897
SEN,2025-01-03 23:00:00,9457.157925239097
SEN,2025-01-04 00:00:00,9163.141790868596
SEN,2025-01-04 01:00:00,8853.614802882901
SEN,2025-01-04 02:00:00,8654.6651164402
SEN,2025-01-04 03:00:00,8458.729389157399
SEN,2025-01-04 04:00:00,8317.348101114503
SEN,2025-01-04 05:00:00,8281.522777880706
SEN,2025-01-04 06:00:00,8293.1526594408
SEN,2025-01-04 07:00:00,8272.994362680009
SEN,2025-01-04 08:00:00,8700.797830435991
SEN,2025-01-04 09:00:00,9461.477374399505
SEN,2025-01-04 10:00:00,9694.875356172517
SEN,2025-01-04 11:00:00,9877.3301131844
SEN,2025-01-04 12:00:00,10111.3926543709
SEN,2025-01-04 13:00:00,10166.604399818496
SEN,2025-01-04 14:00:00,10160.506172438394
SEN,2025-01-04 15:00:00,10063.752496883288
SEN,2025-01-04 16:00:00,9931.518419849082
SEN,2025-01-04 17:00:00,9798.617562032585
SEN,2025-01-04 18:00:00,9607.357855146998
SEN,2025-01-04 19:00:00,9603.168580449395
SEN,2025-01-04 20:00:00,9130.753810722488
SEN,2025-01-04 21:00:00,9042.115339710013
SEN,2025-01-04 22:00:00,9027.2843284318
SEN,2025-01-04 23:00:00,8870.703382402691
SEN,2025-01-05 00:00:00,8594.343686964203
SEN,2025-01-05 01:00:00,8402.239355774493
SEN,2025-01-05 02:00:00,8170.476517023202
SEN,2025-01-05 03:00:00,8011.584622061401
SEN,2025-01-05 04:00:00,7877.125281666397
SEN,2025-01-05 05:00:00,7816.967109282697
SEN,2025-01-05 06:00:00,7795.4280819731
SEN,2025-01-05 07:00:00,7698.600250069798
SEN,2025-01-05 08:00:00,8038.421422309602
SEN,2025-01-05 09:00:00,8565.376913196405
SEN,2025-01-05 10:00:00,9016.66389223979
SEN,2025-01-05 11:00:00,9341.06230361819
SEN,2025-01-05 12:00:00,9504.5396575777
SEN,2025-01-05 13:00:00,9735.002911563291
SEN,2025-01-05 14:00:00,9823.7479377553
SEN,2025-01-05 15:00:00,9764.534952373007
SEN,2025-01-05 16:00:00,9648.629470269098
SEN,2025-01-05 17:00:00,9547.8343254177
SEN,2025-01-05 18:00:00,9539.71610472208
SEN,2025-01-05 19:00:00,9672.832309653002
SEN,2025-01-05 20:00:00,9240.526009445806
SEN,2025-01-05 21:00:00,9416.658030348703
SEN,2025-01-05 22:00:00,9538.633259403403
SEN,2025-01-05 23:00:00,9407.5163683801
SEN,2025-01-06 00:00:00,9312.8369038201
SEN,2025-01-06 01:00:00,8996.391036397199
SEN,2025-01-06 02:00:00,8715.657918940396
SEN,2025-01-06 03:00:00,8545.637824007801
SEN,2025-01-06 04:00:00,8507.722916034101
SEN,2025-01-06 05:00:00,8550.652502545898
SEN,2025-01-06 06:00:00,8435.207548304104
SEN,2025-01-06 07:00:00,9001.876961240498
SEN,2025-01-06 08:00:00,9666.0685550878
SEN,2025-01-06 09:00:00,10581.814214281185
SEN,2025-01-06 10:00:00,11031.964033430395
SEN,2025-01-06 11:00:00,11159.861385413202
SEN,2025-01-06 12:00:00,11368.770777522199
SEN,2025-01-06 13:00:00,11537.27521869458
SEN,2025-01-06 14:00:00,11472.936566726112
SEN,2025-01-06 15:00:00,11331.739904735907
SEN,2025-01-06 16:00:00,11253.77156919941
SEN,2025-01-06 17:00:00,11039.201538983312
SEN,2025-01-06 18:00:00,10805.195041355508
SEN,2025-01-06 19:00:00,10757.582864293103
SEN,2025-01-06 20:00:00,9827.519092506105
SEN,2025-01-06 21:00:00,9943.001285134804
SEN,2025-01-06 22:00:00,9964.012122322107
SEN,2025-01-06 23:00:00,9773.581378509007
SEN,2025-01-07 00:00:00,9279.407152123902
SEN,2025-01-07 01:00:00,8884.798420573905
SEN,2025-01-07 02:00:00,8602.196551353507
SEN,2025-01-07 03:00:00,8470.732560487306
SEN,2025-01-07 04:00:00,8355.136124949802
SEN,2025-01-07 05:00:00,8281.1474485208
SEN,2025-01-07 06:00:00,8208.341078713907
SEN,2025-01-07 07:00:00,8639.339822680402
SEN,2025-01-07 08:00:00,9547.95483189241
SEN,2025-01-07 09:00:00,10341.412565927605
SEN,2025-01-07 10:00:00,10538.858835380304
SEN,2025-01-07 11:00:00,10338.0367936807
SEN,2025-01-07 12:00:00,10592.201242054596
SEN,2025-01-07 13:00:00,10937.644851406803
SEN,2025-01-07 14:00:00,10949.919399261804
SEN,2025-01-07 15:00:00,10860.629466964905
SEN,2025-01-07 16:00:00,10666.993339623701
SEN,2025-01-07 17:00:00,10547.102398314899
SEN,2025-01-07 18:00:00,10359.51689977941
SEN,2025-01-07 19:00:00,10111.378074204695
SEN,2025-01-07 20:00:00,9396.3264476755
SEN,2025-01-07 21:00:00,9566.084713348491
SEN,2025-01-07 22:00:00,9571.366413160004
SEN,2025-01-07 23:00:00,9261.528827773296
SEN,2025-01-08 00:00:00,8993.274517702
SEN,2025-01-08 01:00:00,8609.928141822698
SEN,2025-01-08 02:00:00,8388.908138471601
SEN,2025-01-08 03:00:00,8267.0106133338
SEN,2025-01-08 04:00:00,8181.359268124102
SEN,2025-01-08 05:00:00,8234.9684526728
SEN,2025-01-08 06:00:00,8301.913359074299
SEN,2025-01-08 07:00:00,8822.847477787987
SEN,2025-01-08 08:00:00,9721.983442638204
SEN,2025-01-08 09:00:00,10308.817688804793
SEN,2025-01-08 10:00:00,10493.713052101908
SEN,2025-01-08 11:00:00,10684.047168190793
SEN,2025-01-08 12:00:00,10750.5267786353
SEN,2025-01-08 13:00:00,10874.614908398898
SEN,2025-01-08 14:00:00,11020.525914859818
SEN,2025-01-08 15:00:00,11007.315866478599
SEN,2025-01-08 16:00:00,10959.055229844002
SEN,2025-01-08 17:00:00,10679.927149848
SEN,2025-01-08 18:00:00,10523.852115460804
SEN,2025-01-08 19:00:00,10394.992318542409
SEN,2025-01-08 20:00:00,10020.7103140063
SEN,2025-01-08 21:00:00,9963.1311703669
SEN,2025-01-08 22:00:00,9676.202026239494
SEN,2025-01-08 23:00:00,9346.933608552898
SEN,2025-01-09 00:00:00,9038.407522091698
SEN,2025-01-09 01:00:00,8846.818455005203
SEN,2025-01-09 02:00:00,8677.171409745395
SEN,2025-01-09 03:00:00,8624.198989103
SEN,2025-01-09 04:00:00,8553.760110023988
SEN,2025-01-09 05:00:00,8541.651314447196
SEN,2025-01-09 06:00:00,8507.751167334403
SEN,2025-01-09 07:00:00,8950.202285521289
SEN,2025-01-09 08:00:00,9594.859715254603
SEN,2025-01-09 09:00:00,10380.825783355403
SEN,2025-01-09 10:00:00,10644.102078150201
SEN,2025-01-09 11:00:00,10816.77476946828
SEN,2025-01-09 12:00:00,11021.199293688078
SEN,2025-01-09 13:00:00,11130.028367626892
SEN,2025-01-09 14:00:00,11282.624247336813
SEN,2025-01-09 15:00:00,11236.986027725894
SEN,2025-01-09 16:00:00,11176.759352466197
SEN,2025-01-09 17:00:00,10968.618734752508
SEN,2025-01-09 18:00:00,10711.61564928899
SEN,2025-01-09 19:00:00,10524.4686491622
SEN,2025-01-09 20:00:00,9923.904911076488
SEN,2025-01-09 21:00:00,9977.966835974787
SEN,2025-01-09 22:00:00,9897.490648203891
SEN,2025-01-09 23:00:00,9593.253753601697
SEN,2025-01-10 00:00:00,9472.0953336417
SEN,2025-01-10 01:00:00,9223.389692883995
SEN,2025-01-10 02:00:00,8902.937327558298
SEN,2025-01-10 03:00:00,8737.325868104997
SEN,2025-01-10 04:00:00,8682.839231837397
SEN,2025-01-10 05:00:00,8542.103829833899
SEN,2025-01-10 06:00:00,8467.753566150903
SEN,2025-01-10 07:00:00,9160.832835779624
SEN,2025-01-10 08:00:00,9772.406033053901
SEN,2025-01-10 09:00:00,10527.445388679416
SEN,2025-01-10 10:00:00,10952.617737219805
SEN,2025-01-10 11:00:00,11203.456506354101
SEN,2025-01-10 12:00:00,11523.166445070212
SEN,2025-01-10 13:00:00,11633.707388959212
SEN,2025-01-10 14:00:00,11657.74656109949
SEN,2025-01-10 15:00:00,11638.565570664292
SEN,2025-01-10 16:00:00,11375.176898297004
SEN,2025-01-10 17:00:00,11199.23732118801
SEN,2025-01-10 18:00:00,10985.978751589602
SEN,2025-01-10 19:00:00,10664.199933245214
SEN,2025-01-10 20:00:00,10372.938558637312
SEN,2025-01-10 21:00:00,10126.455180125797
SEN,2025-01-10 22:00:00,9999.230065682992
SEN,2025-01-10 23:00:00,9716.577937135698
SEN,2025-01-11 00:00:00,9249.045470117999
SEN,2025-01-11 01:00:00,9094.037233032
SEN,2025-01-11 02:00:00,8990.971242920805
SEN,2025-01-11 03:00:00,8820.874613695403
SEN,2025-01-11 04:00:00,8761.0085571776
SEN,2025-01-11 05:00:00,8788.725009409198
SEN,2025-01-11 06:00:00,8744.057532629595
SEN,2025-01-11 07:00:00,8873.215629521505
SEN,2025-01-11 08:00:00,9421.633389191791
SEN,2025-01-11 09:00:00,9992.728075829009
SEN,2025-01-11 10:00:00,10367.815009191607
SEN,2025-01-11 11:00:00,10564.32850934179
SEN,2025-01-11 12:00:00,10674.661221628683
SEN,2025-01-11 13:00:00,10852.3632940794
SEN,2025-01-11 14:00:00,10813.847476747695
SEN,2025-01-11 15:00:00,10647.866340998704
SEN,2025-01-11 16:00:00,10503.072318937586
SEN,2025-01-11 17:00:00,10385.134529849096
SEN,2025-01-11 18:00:00,10275.070845514792
SEN,2025-01-11 19:00:00,10195.7259051739
SEN,2025-01-11 20:00:00,9828.02277451231
SEN,2025-01-11 21:00:00,9742.658548614501
SEN,2025-01-11 22:00:00,9588.665137020993
SEN,2025-01-11 23:00:00,9349.571963908696
SEN,2025-01-12 00:00:00,9083.984838112898
SEN,2025-01-12 01:00:00,8847.163596238803
SEN,2025-01-12 02:00:00,8772.242603747405
SEN,2025-01-12 03:00:00,8550.429850897703
SEN,2025-01-12 04:00:00,8512.25983152891
SEN,2025-01-12 05:00:00,8431.549349129798
SEN,2025-01-12 06:00:00,8339.221376471898
SEN,2025-01-12 07:00:00,8240.045431913797
SEN,2025-01-12 08:00:00,8684.962606746694
SEN,2025-01-12 09:00:00,9058.731398240392
SEN,2025-01-12 10:00:00,9356.397505698898
SEN,2025-01-12 11:00:00,9584.202788847006
SEN,2025-01-12 12:00:00,9740.771957372797
SEN,2025-01-12 13:00:00,9844.055588905208
SEN,2025-01-12 14:00:00,9895.036958539706
SEN,2025-01-12 15:00:00,9770.216822844
SEN,2025-01-12 16:00:00,9628.431967492004
SEN,2025-01-12 17:00:00,9497.261911100704
SEN,2025-01-12 18:00:00,9518.719191175196
SEN,2025-01-12 19:00:00,9580.389835051701
SEN,2025-01-12 20:00:00,9493.587100236808
SEN,2025-01-12 21:00:00,9415.373340853299
SEN,2025-01-12 22:00:00,9337.8055331872
SEN,2025-01-12 23:00:00,9115.332044352297
SEN,2025-01-13 00:00:00,8921.642282538003
SEN,2025-01-13 01:00:00,8821.159020676701
SEN,2025-01-13 02:00:00,8623.0546262277
SEN,2025-01-13 03:00:00,8461.219927849199
SEN,2025-01-13 04:00:00,8446.335472263801
SEN,2025-01-13 05:00:00,8478.817532330608
SEN,2025-01-13 06:00:00,8471.438463352706
SEN,2025-01-13 07:00:00,9068.398695346512
SEN,2025-01-13 08:00:00,9985.079389977494
SEN,2025-01-13 09:00:00,10635.8833540122
SEN,2025-01-13 10:00:00,10927.244031204098
SEN,2025-01-13 11:00:00,11061.237063331097
SEN,2025-01-13 12:00:00,11107.921023148514
SEN,2025-01-13 13:00:00,11281.768831026693
SEN,2025-01-13 14:00:00,11493.504549185704
SEN,2025-01-13 15:00:00,11515.682722830497
SEN,2025-01-13 16:00:00,11383.135031698908
SEN,2025-01-13 17:00:00,11068.4988731537
SEN,2025-01-13 18:00:00,10768.78700640141
SEN,2025-01-13 19:00:00,10578.1408942476
SEN,2025-01-13 20:00:00,10163.782209530718
SEN,2025-01-13 21:00:00,10181.234683390603
SEN,2025-01-13 22:00:00,10050.119203794002
SEN,2025-01-13 23:00:00,9804.155602528694
SEN,2025-01-14 00:00:00,9535.114101868296
SEN,2025-01-14 01:00:00,9278.718597119994
SEN,2025-01-14 02:00:00,9033.399040732502
SEN,2025-01-14 03:00:00,8937.782108838293
SEN,2025-01-14 04:00:00,8879.931602058305
SEN,2025-01-14 05:00:00,8902.965275738097
SEN,2025-01-14 06:00:00,8872.14440173451
SEN,2025-01-14 07:00:00,9210.0186053765
SEN,2025-01-14 08:00:00,10159.873133580204
SEN,2025-01-14 09:00:00,10831.1559433328
SEN,2025-01-14 10:00:00,11107.994159302873
SEN,2025-01-14 11:00:00,11251.482090803302
SEN,2025-01-14 12:00:00,11359.922697501685
SEN,2025-01-14 13:00:00,11426.721175256893
SEN,2025-01-14 14:00:00,11550.755239665492
SEN,2025-01-14 15:00:00,11602.458444488992
SEN,2025-01-14 16:00:00,11543.996113871415
SEN,2025-01-14 17:00:00,11262.938464828496
SEN,2025-01-14 18:00:00,10930.240796308006
SEN,2025-01-14 19:00:00,10580.039707142805
SEN,2025-01-14 20:00:00,9819.820047214713
SEN,2025-01-14 21:00:00,9901.620824071002
SEN,2025-01-14 22:00:00,9773.016859628398
SEN,2025-01-14 23:00:00,9650.125877691198
SEN,2025-01-15 00:00:00,9498.896401445098
SEN,2025-01-15 01:00:00,9198.611564481103
SEN,2025-01-15 02:00:00,8913.715538196202
SEN,2025-01-15 03:00:00,8826.422689861603
SEN,2025-01-15 04:00:00,8683.1835435398
SEN,2025-01-15 05:00:00,8708.642958289793
SEN,2025-01-15 06:00:00,8627.493829856205
SEN,2025-01-15 07:00:00,9095.923282285823
SEN,2025-01-15 08:00:00,9918.564326464593
SEN,2025-01-15 09:00:00,10540.695650542395
SEN,2025-01-15 10:00:00,10766.184474620692
SEN,2025-01-15 11:00:00,10978.665345188105
SEN,2025-01-15 12:00:00,11244.535833778707
SEN,2025-01-15 13:00:00,11292.161914565288
SEN,2025-01-15 14:00:00,11413.19565578789
SEN,2025-01-15 15:00:00,11390.506623251393
SEN,2025-01-15 16:00:00,11316.940117814323
SEN,2025-01-15 17:00:00,11093.673095140197
SEN,2025-01-15 18:00:00,10848.505697848188
SEN,2025-01-15 19:00:00,10663.114849209103
SEN,2025-01-15 20:00:00,10390.657029565604
SEN,2025-01-15 21:00:00,10094.726718084014
SEN,2025-01-15 22:00:00,10000.338928209396
SEN,2025-01-15 23:00:00,9574.185566276201
SEN,2025-01-16 00:00:00,9373.353776601802
SEN,2025-01-16 01:00:00,8963.190320527698
SEN,2025-01-16 02:00:00,8821.6112180471
SEN,2025-01-16 03:00:00,8828.540248585203
SEN,2025-01-16 04:00:00,8762.530317076602
SEN,2025-01-16 05:00:00,8657.453147776401
SEN,2025-01-16 06:00:00,8751.241274239004
SEN,2025-01-16 07:00:00,9227.133248533788
SEN,2025-01-16 08:00:00,9960.770557177606
SEN,2025-01-16 09:00:00,10744.1505665425
SEN,2025-01-16 10:00:00,11030.799810025
SEN,2025-01-16 11:00:00,11255.694744326313
SEN,2025-01-16 12:00:00,11546.231339290302
SEN,2025-01-16 13:00:00,11606.433036798206
SEN,2025-01-16 14:00:00,11616.438453209994
SEN,2025-01-16 15:00:00,11626.576123266897
SEN,2025-01-16 16:00:00,11614.998673403787
SEN,2025-01-16 17:00:00,11427.709378630007
SEN,2025-01-16 18:00:00,11011.658771829712
SEN,2025-01-16 19:00:00,10816.449143285705
SEN,2025-01-16 20:00:00,10436.513573523389
SEN,2025-01-16 21:00:00,10276.129326986995
SEN,2025-01-16 22:00:00,10149.683192769604
SEN,2025-01-16 23:00:00,9741.511152769695
SEN,2025-01-17 00:00:00,9631.300889615999
SEN,2025-01-17 01:00:00,9234.559924350002
SEN,2025-01-17 02:00:00,8992.6650370863
SEN,2025-01-17 03:00:00,8862.668711102704
SEN,2025-01-17 04:00:00,8796.107626703697
SEN,2025-01-17 05:00:00,8524.392979812697
SEN,2025-01-17 06:00:00,8805.808411924903
SEN,2025-01-17 07:00:00,9225.83147785791
SEN,2025-01-17 08:00:00,9931.223985417288
SEN,2025-01-17 09:00:00,10610.481482957997
SEN,2025-01-17 10:00:00,11003.460816750408
SEN,2025-01-17 11:00:00,11111.43208436089
SEN,2025-01-17 12:00:00,11269.668970670187
SEN,2025-01-17 13:00:00,11441.91803030019
SEN,2025-01-17 14:00:00,11530.442730817493
SEN,2025-01-17 15:00:00,11327.865901833407
SEN,2025-01-17 16:00:00,11128.99447735842
SEN,2025-01-17 17:00:00,10934.168612147201
SEN,2025-01-17 18:00:00,10712.623728646206
SEN,2025-01-17 19:00:00,10588.88407326591
SEN,2025-01-17 20:00:00,10582.077497088405
SEN,2025-01-17 21:00:00,10527.274014643614
SEN,2025-01-17 22:00:00,10089.165079519296
SEN,2025-01-17 23:00:00,9631.146401338001
SEN,2025-01-18 00:00:00,9207.432982389895
SEN,2025-01-18 01:00:00,8804.7308635122
SEN,2025-01-18 02:00:00,8749.559567745095
SEN,2025-01-18 03:00:00,8856.331933063298
SEN,2025-01-18 04:00:00,8819.199800504897
SEN,2025-01-18 05:00:00,8836.057964751804
SEN,2025-01-18 06:00:00,8848.684456823405
SEN,2025-01-18 07:00:00,8776.009786179187
SEN,2025-01-18 08:00:00,9274.6231568632
SEN,2025-01-18 09:00:00,9833.775234452414
SEN,2025-01-18 10:00:00,10083.361408631703
SEN,2025-01-18 11:00:00,10193.85158626091
SEN,2025-01-18 12:00:00,10244.033741630994
SEN,2025-01-18 13:00:00,10335.617888910308
SEN,2025-01-18 14:00:00,10227.256458696498
SEN,2025-01-18 15:00:00,10057.279906854897
SEN,2025-01-18 16:00:00,10017.658993794597
SEN,2025-01-18 17:00:00,10010.727334139887
SEN,2025-01-18 18:00:00,9942.482911415002
SEN,2025-01-18 19:00:00,9837.3333370113
SEN,2025-01-18 20:00:00,9696.761045864605
SEN,2025-01-18 21:00:00,9727.422117159598
SEN,2025-01-18 22:00:00,9283.161979461902
SEN,2025-01-18 23:00:00,9014.191351218302
SEN,2025-01-19 00:00:00,8757.396516161602
SEN,2025-01-19 01:00:00,8485.8082233929
SEN,2025-01-19 02:00:00,8380.6100924059
SEN,2025-01-19 03:00:00,8310.8534889824
SEN,2025-01-19 04:00:00,8269.872830695098
SEN,2025-01-19 05:00:00,8298.340728520901
SEN,2025-01-19 06:00:00,8271.464748121305
SEN,2025-01-19 07:00:00,8080.010435714504
SEN,2025-01-19 08:00:00,8318.475771473306
SEN,2025-01-19 09:00:00,8983.86634981941
SEN,2025-01-19 10:00:00,9301.751980135406
SEN,2025-01-19 11:00:00,9428.520097841107
SEN,2025-01-19 12:00:00,9529.016669971892
SEN,2025-01-19 13:00:00,9710.801089713495
SEN,2025-01-19 14:00:00,9775.7446469788
SEN,2025-01-19 15:00:00,9653.539693457291
SEN,2025-01-19 16:00:00,9700.604447581201
SEN,2025-01-19 17:00:00,9641.819126781102
SEN,2025-01-19 18:00:00,9687.448431691406
SEN,2025-01-19 19:00:00,9682.275231763993
SEN,2025-01-19 20:00:00,9751.176776478796
SEN,2025-01-19 21:00:00,9787.324212390304
SEN,2025-01-19 22:00:00,9667.6701595814
SEN,2025-01-19 23:00:00,9460.9610683927
SEN,2025-01-20 00:00:00,8919.163356096296
SEN,2025-01-20 01:00:00,8596.317210924104
SEN,2025-01-20 02:00:00,8354.0744875337
SEN,2025-01-20 03:00:00,8159.1500935182
SEN,2025-01-20 04:00:00,8175.837693752898
SEN,2025-01-20 05:00:00,8233.971184063803
SEN,2025-01-20 06:00:00,8460.343684914998
SEN,2025-01-20 07:00:00,8933.70408945831
SEN,2025-01-20 08:00:00,9645.660297433207
SEN,2025-01-20 09:00:00,10521.126410090308
SEN,2025-01-20 10:00:00,10965.368646682997
SEN,2025-01-20 11:00:00,11072.110612204999
SEN,2025-01-20 12:00:00,11227.381797896389
SEN,2025-01-20 13:00:00,11505.795660727292
SEN,2025-01-20 14:00:00,11619.405596970893
SEN,2025-01-20 15:00:00,11529.470108230971
SEN,2025-01-20 16:00:00,11353.099710540602
SEN,2025-01-20 17:00:00,10994.269639716014
SEN,2025-01-20 18:00:00,10634.823311734706
SEN,2025-01-20 19:00:00,10507.921656147506
SEN,2025-01-20 20:00:00,10358.5499328204
SEN,2025-01-20 21:00:00,10321.222459468805
SEN,2025-01-20 22:00:00,10080.253219046393
SEN,2025-01-20 23:00:00,9282.6177045157
SEN,2025-01-21 00:00:00,9014.3310875043
SEN,2025-01-21 01:00:00,8891.450814649896
SEN,2025-01-21 02:00:00,8814.929950749694
SEN,2025-01-21 03:00:00,8707.129842368695
SEN,2025-01-21 04:00:00,8636.548258792594
SEN,2025-01-21 05:00:00,8544.5425966357
SEN,2025-01-21 06:00:00,8752.055835366116
SEN,2025-01-21 07:00:00,9238.538484614006
SEN,2025-01-21 08:00:00,9848.662484833696
SEN,2025-01-21 09:00:00,10649.706203718804
SEN,2025-01-21 10:00:00,10976.448258854909
SEN,2025-01-21 11:00:00,11114.866125572307
SEN,2025-01-21 12:00:00,11318.849079861502
SEN,2025-01-21 13:00:00,11466.976712160098
SEN,2025-01-21 14:00:00,11516.444187248184
SEN,2025-01-21 15:00:00,11493.020260163601
SEN,2025-01-21 16:00:00,11398.470358680555
SEN,2025-01-21 17:00:00,11126.187874063204
SEN,2025-01-21 18:00:00,10888.158277697994
SEN,2025-01-21 19:00:00,10658.185791885393
SEN,2025-01-21 20:00:00,10178.703315086059
SEN,2025-01-21 21:00:00,10082.077176576702
SEN,2025-01-21 22:00:00,10066.614369187835
SEN,2025-01-21 23:00:00,9871.281405178059
SEN,2025-01-22 00:00:00,9386.314698017797
SEN,2025-01-22 01:00:00,9197.3119812715
SEN,2025-01-22 02:00:00,9026.857438463501
SEN,2025-01-22 03:00:00,8914.827567949898
SEN,2025-01-22 04:00:00,8818.883620467594
SEN,2025-01-22 05:00:00,8839.105381820502
SEN,2025-01-22 06:00:00,9052.178848138012
SEN,2025-01-22 07:00:00,9307.298761641652
SEN,2025-01-22 08:00:00,9944.591046426447
SEN,2025-01-22 09:00:00,10609.344808030803
SEN,2025-01-22 10:00:00,10850.5275491501
SEN,2025-01-22 11:00:00,11000.055468729952
SEN,2025-01-22 12:00:00,11104.4598592543
SEN,2025-01-22 13:00:00,11273.355595986899
SEN,2025-01-22 14:00:00,11533.926878808785
SEN,2025-01-22 15:00:00,11446.397639805893
SEN,2025-01-22 16:00:00,11265.621510759702
SEN,2025-01-22 17:00:00,10963.646237982692
SEN,2025-01-22 18:00:00,10658.557033446004
SEN,2025-01-22 19:00:00,10526.99142540727
SEN,2025-01-22 20:00:00,10441.291868140022
SEN,2025-01-22 21:00:00,10152.99824248489
SEN,2025-01-22 22:00:00,9836.7794485283
SEN,2025-01-22 23:00:00,9377.636008801293
SEN,2025-01-23 00:00:00,9374.7682764998
SEN,2025-01-23 01:00:00,9128.226454824997
SEN,2025-01-23 02:00:00,8876.396589163403
SEN,2025-01-23 03:00:00,8689.917689627897
SEN,2025-01-23 04:00:00,8662.0347006067
SEN,2025-01-23 05:00:00,8659.481144218902
SEN,2025-01-23 06:00:00,8746.359364994003
SEN,2025-01-23 07:00:00,9206.613904535803
SEN,2025-01-23 08:00:00,9814.06608245159
SEN,2025-01-23 09:00:00,10498.132666869695
SEN,2025-01-23 10:00:00,10725.183663321302
SEN,2025-01-23 11:00:00,10958.890417549603
SEN,2025-01-23 12:00:00,11140.772034380405
SEN,2025-01-23 13:00:00,11336.707371043109
SEN,2025-01-23 14:00:00,11518.041573620896
SEN,2025-01-23 15:00:00,11467.728178087997
SEN,2025-01-23 16:00:00,11376.145468855295
SEN,2025-01-23 17:00:00,11140.174489740999
SEN,2025-01-23 18:00:00,10950.0526904788
SEN,2025-01-23 19:00:00,10833.083689997495
SEN,2025-01-23 20:00:00,10801.059041976205
SEN,2025-01-23 21:00:00,10903.588318058697
SEN,2025-01-23 22:00:00,10400.020826554508
SEN,2025-01-23 23:00:00,10140.731936587496
SEN,2025-01-24 00:00:00,9431.3583893651
SEN,2025-01-24 01:00:00,9035.681502708096
SEN,2025-01-24 02:00:00,8706.412991120495
SEN,2025-01-24 03:00:00,8576.865296865602
SEN,2025-01-24 04:00:00,8572.136051931999
SEN,2025-01-24 05:00:00,8895.5177052707
SEN,2025-01-24 06:00:00,9127.681697269276
